date,channel,campaign_id,spend,impressions,clicks
2023-09-15,email,EMAIL_BRAND,365.86,9288,637
2023-09-16,google,GOOGLE_BRAND,,3893,266
2023-09-16,facebook,FACEBOOK_BRAND,27.14,6633,80
2023-09-16,instagram,INSTAGRAM_BRAND,242.94,18509,203
2023-09-16,email,EMAIL_BRAND,243.05,16735,1138
2023-09-17,google,GOOGLE_BRAND,83.71,1133,84
2023-09-17,facebook,FACEBOOK_BRAND,112.17,1789,129
2023-09-17,instagram,INSTAGRAM_BRAND,161.1,6553,255
2023-09-17,email,EMAIL_BRAND,181.33,4207,296
2023-09-18,google,GOOGLE_BRAND,96.94,8418,623
2023-09-18,facebook,FACEBOOK_BRAND,98.62,11152,314
2023-09-18,instagram,INSTAGRAM_BRAND,535.6,18523,606
2023-09-18,email,EMAIL_BRAND,300.56,5677,450
2023-09-19,google,GOOGLE_BRAND,112.7,4362,294
2023-09-19,facebook,FACEBOOK_BRAND,210.53,14565,206
2023-09-19,instagram,INSTAGRAM_BRAND,82.75,6124,255
2023-09-19,email,EMAIL_BRAND,441.03,16531,471
2023-09-20,google,GOOGLE_BRAND,726.09,17069,1197
2023-09-20,facebook,FACEBOOK_BRAND,808.2,12407,
2023-09-20,instagram,INSTAGRAM_BRAND,198.63,3884,192
2023-09-20,email,EMAIL_BRAND,215.3,3047,223
2023-09-21,google,GOOGLE_BRAND,33.09,1567,46
2023-09-21,facebook,FACEBOOK_BRAND,67.95,,193
2023-09-21,instagram,INSTAGRAM_BRAND,55.79,12215,179
2023-09-21,email,EMAIL_BRAND,46.4,2445,43
2023-09-22,google,GOOGLE_BRAND,23.58,1594,41
2023-09-22,facebook,FACEBOOK_BRAND,369.58,7320,392
2023-09-22,instagram,INSTAGRAM_BRAND,103.48,,322
2023-09-22,email,EMAIL_BRAND,544.41,11864,587
2023-09-23,google,GOOGLE_BRAND,143.07,9329,584
2023-09-23,facebook,FACEBOOK_BRAND,455.09,13371,426
2023-09-23,instagram,INSTAGRAM_BRAND,93.3,5174,139
2023-09-23,email,EMAIL_BRAND,,12679,373
2023-09-24,google,GOOGLE_BRAND,379.04,9288,509
2023-09-24,facebook,FACEBOOK_BRAND,63.89,3704,188
2023-09-24,instagram,INSTAGRAM_BRAND,190.08,12702,333
2023-09-24,email,EMAIL_BRAND,235.28,10936,225
2023-09-25,google,GOOGLE_BRAND,329.8,5148,304
2023-09-25,facebook,FACEBOOK_BRAND,10.82,1366,14
2023-09-25,instagram,INSTAGRAM_BRAND,334.62,10835,771
2023-09-25,email,EMAIL_BRAND,294.61,8045,564
2023-09-26,google,GOOGLE_BRAND,70.68,5073,86
2023-09-26,facebook,FACEBOOK_BRAND,507.22,14970,658
2023-09-26,instagram,INSTAGRAM_BRAND,155.96,4656,168
2023-09-26,email,EMAIL_BRAND,491.66,18366,487
2023-09-27,google,GOOGLE_BRAND,915.04,18184,1188
2023-09-27,facebook,FACEBOOK_BRAND,155.01,18284,801
2023-09-27,instagram,INSTAGRAM_BRAND,497.3,7347,526
2023-09-27,email,EMAIL_BRAND,100.6,3621,126
2023-09-28,google,GOOGLE_BRAND,338.23,9997,771
2023-09-28,facebook,FACEBOOK_BRAND,533.02,12272,754
2023-09-28,instagram,INSTAGRAM_BRAND,580.69,11006,648
2023-09-28,email,EMAIL_BRAND,321.62,17143,490
2023-09-29,google,GOOGLE_BRAND,437.63,7601,534
2023-09-29,facebook,FACEBOOK_BRAND,91.92,13338,290
2023-09-29,instagram,INSTAGRAM_BRAND,375.48,17974,410
2023-09-29,email,EMAIL_BRAND,311.02,10326,426
2023-09-30,google,GOOGLE_BRAND,16.0,916,14
2023-09-30,facebook,FACEBOOK_BRAND,,,494
2023-09-30,instagram,INSTAGRAM_BRAND,545.29,14180,533
2023-09-30,email,EMAIL_BRAND,733.35,9094,675
2023-10-01,google,GOOGLE_SPRING24,75.71,14600,
2023-10-01,facebook,FACEBOOK_SPRING24,86.63,8089,428
2023-10-01,instagram,INSTAGRAM_SPRING24,113.41,7079,337
2023-10-01,email,EMAIL_SPRING24,530.75,19894,508
2023-10-02,google,GOOGLE_SPRING24,235.67,17830,357
2023-10-02,facebook,FACEBOOK_SPRING24,200.79,14196,967
2023-10-02,instagram,INSTAGRAM_SPRING24,409.89,,456
2023-10-02,email,EMAIL_SPRING24,150.93,15672,347
2023-10-03,google,GOOGLE_SPRING24,162.81,7805,445
2023-10-03,facebook,FACEBOOK_SPRING24,48.13,907,49
2023-10-03,instagram,INSTAGRAM_SPRING24,72.73,10319,202
2023-10-03,email,EMAIL_SPRING24,168.54,9927,180
2023-10-04,google,GOOGLE_SPRING24,400.67,13225,616
2023-10-04,facebook,FACEBOOK_SPRING24,375.05,7329,478
2023-10-04,instagram,INSTAGRAM_SPRING24,626.34,14543,968
2023-10-04,email,EMAIL_SPRING24,93.52,1147,91
2023-10-05,google,GOOGLE_SPRING24,117.29,10323,607
2023-10-05,facebook,FACEBOOK_SPRING24,136.91,9236,591
2023-10-05,instagram,INSTAGRAM_SPRING24,509.73,11485,754
2023-10-05,email,EMAIL_SPRING24,19.22,853,18
2023-10-06,google,GOOGLE_SPRING24,145.51,4983,195
2023-10-06,facebook,FACEBOOK_SPRING24,387.87,14717,
2023-10-06,instagram,INSTAGRAM_SPRING24,320.44,11605,300
2023-10-06,email,EMAIL_SPRING24,115.43,9279,206
2023-10-07,google,GOOGLE_SPRING24,12.89,1024,70
2023-10-07,facebook,FACEBOOK_SPRING24,129.32,14503,195
2023-10-07,instagram,INSTAGRAM_SPRING24,375.05,7778,325
2023-10-07,email,EMAIL_SPRING24,194.14,13482,821
2023-10-08,google,GOOGLE_SPRING24,359.7,12014,858
2023-10-08,facebook,FACEBOOK_SPRING24,476.13,13204,829
2023-10-08,instagram,INSTAGRAM_SPRING24,757.77,12550,704
2023-10-08,email,EMAIL_SPRING24,50.43,19218,237
2023-10-09,google,GOOGLE_SPRING24,30.49,4104,44
2023-10-09,facebook,FACEBOOK_SPRING24,317.74,18918,699
2023-10-09,instagram,INSTAGRAM_SPRING24,9.98,1590,53
2023-10-09,email,EMAIL_SPRING24,337.63,19903,908
2023-10-10,google,GOOGLE_SPRING24,52.85,1229,82
2023-10-10,facebook,FACEBOOK_SPRING24,38.37,4944,112
2023-10-10,instagram,INSTAGRAM_SPRING24,496.09,9714,624
2023-10-10,email,EMAIL_SPRING24,326.56,14619,482
2023-10-11,google,GOOGLE_SPRING24,206.88,13188,566
2023-10-11,facebook,FACEBOOK_SPRING24,1079.93,17376,1017
2023-10-11,instagram,INSTAGRAM_SPRING24,584.35,10819,713
2023-10-11,email,EMAIL_SPRING24,384.49,19210,377
2023-10-12,google,GOOGLE_SPRING24,661.22,18883,747
2023-10-12,facebook,FACEBOOK_SPRING24,101.41,15009,181
2023-10-12,instagram,INSTAGRAM_SPRING24,341.12,,294
2023-10-12,email,EMAIL_SPRING24,944.57,19512,989
2023-10-13,google,GOOGLE_SPRING24,1442.58,19067,1280
2023-10-13,facebook,FACEBOOK_SPRING24,822.87,11079,859
2023-10-13,instagram,INSTAGRAM_SPRING24,33.44,699,33
2023-10-13,email,EMAIL_SPRING24,77.34,10066,211
2023-10-14,google,GOOGLE_SPRING24,154.05,8181,638
2023-10-14,facebook,FACEBOOK_SPRING24,10.53,1131,20
2023-10-14,instagram,INSTAGRAM_SPRING24,145.83,12964,673
2023-10-14,email,EMAIL_SPRING24,277.24,12554,352
2023-10-15,google,GOOGLE_SPRING24,473.2,17297,1071
2023-10-15,facebook,FACEBOOK_SPRING24,90.18,2968,126
2023-10-15,instagram,INSTAGRAM_SPRING24,823.35,13160,715
2023-10-15,email,EMAIL_SPRING24,849.05,17791,900
2023-10-16,google,GOOGLE_SPRING24,478.02,8777,629
2023-10-16,facebook,FACEBOOK_SPRING24,43.04,17244,284
2023-10-16,instagram,INSTAGRAM_SPRING24,202.31,2282,172
2023-10-16,email,EMAIL_SPRING24,34.44,2070,50
2023-10-17,google,GOOGLE_SPRING24,62.94,2649,110
2023-10-17,facebook,FACEBOOK_SPRING24,329.87,6196,344
2023-10-17,instagram,INSTAGRAM_SPRING24,14.13,1489,83
2023-10-17,email,EMAIL_SPRING24,304.62,11604,888
2023-10-18,google,GOOGLE_SPRING24,403.42,14228,679
2023-10-18,facebook,FACEBOOK_SPRING24,303.33,13111,
2023-10-18,instagram,INSTAGRAM_SPRING24,76.42,1584,74
2023-10-18,email,EMAIL_SPRING24,293.8,6241,496
2023-10-19,google,GOOGLE_SPRING24,194.43,7654,251
2023-10-19,facebook,FACEBOOK_SPRING24,1083.76,17602,
2023-10-19,instagram,INSTAGRAM_SPRING24,764.08,10174,678
2023-10-19,email,EMAIL_SPRING24,49.15,7543,290
2023-10-20,google,GOOGLE_SPRING24,87.83,15525,551
2023-10-20,facebook,FACEBOOK_SPRING24,36.01,,66
2023-10-20,instagram,INSTAGRAM_SPRING24,131.69,10122,272
2023-10-20,email,EMAIL_SPRING24,370.11,12032,419
2023-10-21,google,GOOGLE_SPRING24,1179.03,17958,
2023-10-21,facebook,FACEBOOK_SPRING24,613.09,8464,602
2023-10-21,instagram,INSTAGRAM_SPRING24,103.6,5312,97
2023-10-21,email,EMAIL_SPRING24,331.33,12605,369
2023-10-22,google,GOOGLE_SPRING24,177.17,8063,322
2023-10-22,facebook,FACEBOOK_SPRING24,525.26,17832,687
2023-10-22,instagram,INSTAGRAM_SPRING24,1334.21,16379,1273
2023-10-22,email,EMAIL_SPRING24,143.63,8907,205
2023-10-23,google,GOOGLE_SPRING24,29.39,4720,50
2023-10-23,facebook,FACEBOOK_SPRING24,263.54,19617,756
2023-10-23,instagram,INSTAGRAM_SPRING24,262.44,5556,284
2023-10-23,email,EMAIL_SPRING24,634.02,11005,688
2023-10-24,google,GOOGLE_SPRING24,240.93,16734,695
2023-10-24,facebook,FACEBOOK_SPRING24,79.18,8595,239
2023-10-24,instagram,INSTAGRAM_SPRING24,51.5,8594,143
2023-10-24,email,EMAIL_SPRING24,,,68
2023-10-25,google,GOOGLE_SPRING24,162.54,10248,138
2023-10-25,facebook,FACEBOOK_SPRING24,97.8,2706,208
2023-10-25,instagram,INSTAGRAM_SPRING24,445.33,9814,600
2023-10-25,email,EMAIL_SPRING24,267.77,19338,864
2023-10-26,google,GOOGLE_SPRING24,637.45,19880,1051
2023-10-26,facebook,FACEBOOK_SPRING24,24.45,4937,151
2023-10-26,instagram,INSTAGRAM_SPRING24,200.46,17493,398
2023-10-26,email,EMAIL_SPRING24,658.65,14479,578
2023-10-27,google,GOOGLE_SPRING24,289.32,13629,255
2023-10-27,facebook,FACEBOOK_SPRING24,93.47,1612,
2023-10-27,instagram,INSTAGRAM_SPRING24,367.07,16027,899
2023-10-27,email,EMAIL_SPRING24,172.21,3793,286
2023-10-28,google,GOOGLE_SPRING24,109.16,10015,695
2023-10-28,facebook,FACEBOOK_SPRING24,128.23,4449,265
2023-10-28,instagram,INSTAGRAM_SPRING24,189.84,10846,754
2023-10-28,email,EMAIL_SPRING24,108.3,6056,91
2023-10-29,google,GOOGLE_SPRING24,414.76,19361,1226
2023-10-29,facebook,FACEBOOK_SPRING24,228.35,19630,1017
2023-10-29,instagram,INSTAGRAM_SPRING24,38.57,1821,42
2023-10-29,email,EMAIL_SPRING24,359.96,15198,456
2023-10-30,google,GOOGLE_SPRING24,200.71,18015,704
2023-10-30,facebook,FACEBOOK_SPRING24,25.11,668,39
2023-10-30,instagram,INSTAGRAM_SPRING24,1014.0,15940,862
2023-10-30,email,EMAIL_SPRING24,60.13,3443,150
2023-10-31,google,GOOGLE_SPRING24,48.64,3070,88
2023-10-31,facebook,FACEBOOK_SPRING24,843.78,18795,1233
2023-10-31,instagram,INSTAGRAM_SPRING24,120.15,3627,117
2023-10-31,email,EMAIL_SPRING24,290.61,12484,342
2023-11-01,google,GOOGLE_SUMMER24,72.79,15992,162
2023-11-01,facebook,FACEBOOK_SUMMER24,165.16,10706,346
2023-11-01,instagram,INSTAGRAM_SUMMER24,442.0,8647,452
2023-11-01,email,EMAIL_SUMMER24,56.83,1290,74
2023-11-02,google,GOOGLE_SUMMER24,25.94,1807,48
2023-11-02,facebook,FACEBOOK_SUMMER24,455.7,9632,519
2023-11-02,instagram,INSTAGRAM_SUMMER24,64.33,5466,204
2023-11-02,email,EMAIL_SUMMER24,510.01,9756,570
2023-11-03,google,GOOGLE_SUMMER24,56.65,14181,272
2023-11-03,facebook,FACEBOOK_SUMMER24,36.18,1177,53
2023-11-03,instagram,INSTAGRAM_SUMMER24,98.87,1894,85
2023-11-03,email,EMAIL_SUMMER24,66.49,6011,77
2023-11-04,google,GOOGLE_SUMMER24,159.94,9745,687
2023-11-04,facebook,FACEBOOK_SUMMER24,121.51,13272,484
2023-11-04,instagram,INSTAGRAM_SUMMER24,142.9,11736,251
2023-11-04,email,EMAIL_SUMMER24,200.58,13714,168
2023-11-05,google,GOOGLE_SUMMER24,26.54,,34
2023-11-05,facebook,FACEBOOK_SUMMER24,147.78,9433,334
2023-11-05,instagram,INSTAGRAM_SUMMER24,889.61,17926,1031
2023-11-05,email,EMAIL_SUMMER24,426.51,15042,940
2023-11-06,google,GOOGLE_SUMMER24,252.91,8491,427
2023-11-06,facebook,FACEBOOK_SUMMER24,116.21,4834,343
2023-11-06,instagram,INSTAGRAM_SUMMER24,23.5,590,20
2023-11-06,email,EMAIL_SUMMER24,62.41,10369,
2023-11-07,google,GOOGLE_SUMMER24,122.51,13222,610
2023-11-07,facebook,FACEBOOK_SUMMER24,,13483,508
2023-11-07,instagram,INSTAGRAM_SUMMER24,111.67,3374,186
2023-11-07,email,EMAIL_SUMMER24,45.96,858,60
2023-11-08,google,GOOGLE_SUMMER24,135.74,8274,452
2023-11-08,facebook,FACEBOOK_SUMMER24,284.25,7054,449
2023-11-08,instagram,INSTAGRAM_SUMMER24,425.56,8078,565
2023-11-08,email,EMAIL_SUMMER24,208.87,17979,721
2023-11-09,google,GOOGLE_SUMMER24,1060.06,16654,1255
2023-11-09,facebook,FACEBOOK_SUMMER24,29.26,4991,65
2023-11-09,instagram,INSTAGRAM_SUMMER24,71.08,11293,290
2023-11-09,email,EMAIL_SUMMER24,491.04,18457,953
2023-11-10,google,GOOGLE_SUMMER24,351.62,9773,619
2023-11-10,facebook,FACEBOOK_SUMMER24,172.34,12656,258
2023-11-10,instagram,INSTAGRAM_SUMMER24,23.05,895,23
2023-11-10,email,EMAIL_SUMMER24,448.28,18252,723
2023-11-11,google,GOOGLE_SUMMER24,602.93,14314,1046
2023-11-11,facebook,FACEBOOK_SUMMER24,100.87,12492,
2023-11-11,instagram,INSTAGRAM_SUMMER24,355.73,14957,390
2023-11-11,email,EMAIL_SUMMER24,221.11,10855,430
2023-11-12,google,GOOGLE_SUMMER24,102.02,8877,276
2023-11-12,facebook,FACEBOOK_SUMMER24,163.39,2355,140
2023-11-12,instagram,INSTAGRAM_SUMMER24,763.17,10981,643
2023-11-12,email,EMAIL_SUMMER24,209.32,4534,227
2023-11-13,google,GOOGLE_SUMMER24,788.27,17916,678
2023-11-13,facebook,FACEBOOK_SUMMER24,168.44,7538,302
2023-11-13,instagram,INSTAGRAM_SUMMER24,405.69,16716,
2023-11-13,email,EMAIL_SUMMER24,73.49,15858,213
2023-11-14,google,GOOGLE_SUMMER24,257.48,16033,1059
2023-11-14,facebook,FACEBOOK_SUMMER24,60.24,3785,187
2023-11-14,instagram,INSTAGRAM_SUMMER24,140.19,6714,466
2023-11-14,email,EMAIL_SUMMER24,143.78,4866,120
2023-11-15,google,GOOGLE_SUMMER24,686.5,18872,1406
2023-11-15,facebook,FACEBOOK_SUMMER24,594.63,15579,565
2023-11-15,instagram,INSTAGRAM_SUMMER24,395.4,8258,442
2023-11-15,email,EMAIL_SUMMER24,26.81,5110,67
2023-11-16,google,GOOGLE_SUMMER24,5.58,504,7
2023-11-16,facebook,FACEBOOK_SUMMER24,230.76,10112,199
2023-11-16,instagram,INSTAGRAM_SUMMER24,62.06,5393,389
2023-11-16,email,EMAIL_SUMMER24,46.24,3255,107
2023-11-17,google,GOOGLE_SUMMER24,365.19,15001,489
2023-11-17,facebook,FACEBOOK_SUMMER24,22.17,7746,144
2023-11-17,instagram,INSTAGRAM_SUMMER24,147.03,7494,428
2023-11-17,email,EMAIL_SUMMER24,267.63,5433,401
2023-11-18,google,GOOGLE_SUMMER24,691.09,14071,1014
2023-11-18,facebook,FACEBOOK_SUMMER24,112.85,,628
2023-11-18,instagram,INSTAGRAM_SUMMER24,58.26,2215,59
2023-11-18,email,EMAIL_SUMMER24,91.77,10469,203
2023-11-19,google,GOOGLE_SUMMER24,180.27,,624
2023-11-19,facebook,FACEBOOK_SUMMER24,601.05,14732,635
2023-11-19,instagram,INSTAGRAM_SUMMER24,96.25,12665,
2023-11-19,email,EMAIL_SUMMER24,28.18,1811,49
2023-11-20,google,GOOGLE_SUMMER24,970.46,13723,985
2023-11-20,facebook,FACEBOOK_SUMMER24,337.02,15174,435
2023-11-20,instagram,INSTAGRAM_SUMMER24,530.36,7629,600
2023-11-20,email,EMAIL_SUMMER24,1123.16,18249,1086
2023-11-21,google,GOOGLE_SUMMER24,523.51,17083,681
2023-11-21,facebook,FACEBOOK_SUMMER24,499.19,9743,504
2023-11-21,instagram,INSTAGRAM_SUMMER24,129.19,14803,455
2023-11-21,email,EMAIL_SUMMER24,56.81,12984,222
2023-11-22,google,GOOGLE_SUMMER24,272.66,17987,1194
2023-11-22,facebook,FACEBOOK_SUMMER24,,18928,1425
2023-11-22,instagram,INSTAGRAM_SUMMER24,547.17,15259,619
2023-11-22,email,EMAIL_SUMMER24,1377.84,19884,1551
2023-11-23,google,GOOGLE_SUMMER24,176.57,5795,196
2023-11-23,facebook,FACEBOOK_SUMMER24,781.37,17322,1112
2023-11-23,instagram,INSTAGRAM_SUMMER24,214.7,18392,1019
2023-11-23,email,EMAIL_SUMMER24,339.94,13211,614
2023-11-24,google,GOOGLE_SUMMER24,239.67,8869,445
2023-11-24,facebook,FACEBOOK_SUMMER24,1646.59,18079,1411
2023-11-24,instagram,INSTAGRAM_SUMMER24,679.17,14537,844
2023-11-24,email,EMAIL_SUMMER24,75.41,18246,490
2023-11-25,google,GOOGLE_SUMMER24,180.87,13442,890
2023-11-25,facebook,FACEBOOK_SUMMER24,34.39,3241,119
2023-11-25,instagram,INSTAGRAM_SUMMER24,508.62,15233,882
2023-11-25,email,EMAIL_SUMMER24,414.18,13561,441
2023-11-26,google,GOOGLE_SUMMER24,,6140,170
2023-11-26,facebook,FACEBOOK_SUMMER24,536.87,11561,537
2023-11-26,instagram,INSTAGRAM_SUMMER24,48.59,2383,83
2023-11-26,email,EMAIL_SUMMER24,264.81,8911,626
2023-11-27,google,GOOGLE_SUMMER24,104.13,10202,105
2023-11-27,facebook,FACEBOOK_SUMMER24,241.35,18011,1438
2023-11-27,instagram,INSTAGRAM_SUMMER24,71.28,1872,114
2023-11-27,email,EMAIL_SUMMER24,295.35,10274,685
2023-11-28,google,GOOGLE_SUMMER24,71.15,6180,81
2023-11-28,facebook,FACEBOOK_SUMMER24,74.18,7818,94
2023-11-28,instagram,INSTAGRAM_SUMMER24,202.28,19452,211
2023-11-28,email,EMAIL_SUMMER24,1292.59,16385,1159
2023-11-29,google,GOOGLE_SUMMER24,98.12,9437,316
2023-11-29,facebook,FACEBOOK_SUMMER24,203.13,9357,438
2023-11-29,instagram,INSTAGRAM_SUMMER24,537.4,12874,
2023-11-29,email,EMAIL_SUMMER24,406.45,11046,
2023-11-30,google,GOOGLE_SUMMER24,475.08,11535,587
2023-11-30,facebook,FACEBOOK_SUMMER24,8.78,535,11
2023-11-30,instagram,INSTAGRAM_SUMMER24,149.49,1951,128
2023-11-30,email,EMAIL_SUMMER24,75.1,,169
2023-12-01,google,GOOGLE_WELCOME,86.3,10729,222
2023-12-01,facebook,FACEBOOK_WELCOME,295.11,9861,466
2023-12-01,instagram,INSTAGRAM_WELCOME,169.62,10617,155
2023-12-01,email,EMAIL_WELCOME,92.6,5709,137
2023-12-02,google,GOOGLE_WELCOME,1099.67,17539,1248
2023-12-02,facebook,FACEBOOK_WELCOME,147.99,5715,155
2023-12-02,instagram,INSTAGRAM_WELCOME,407.0,12315,746
2023-12-02,email,EMAIL_WELCOME,342.62,16247,495
2023-12-03,google,GOOGLE_WELCOME,7.16,581,21
2023-12-03,facebook,FACEBOOK_WELCOME,140.52,3332,119
2023-12-03,instagram,INSTAGRAM_WELCOME,233.06,15859,759
2023-12-03,email,EMAIL_WELCOME,336.4,11637,575
2023-12-04,google,GOOGLE_WELCOME,91.81,5505,145
2023-12-04,facebook,FACEBOOK_WELCOME,230.57,16968,1293
2023-12-04,instagram,INSTAGRAM_WELCOME,240.45,19282,269
2023-12-04,email,EMAIL_WELCOME,603.13,9436,670
2023-12-05,google,GOOGLE_WELCOME,352.26,18594,551
2023-12-05,facebook,FACEBOOK_WELCOME,285.4,15087,595
2023-12-05,instagram,INSTAGRAM_WELCOME,762.78,18346,877
2023-12-05,email,EMAIL_WELCOME,20.06,2672,92
2023-12-06,google,GOOGLE_WELCOME,454.44,12610,576
2023-12-06,facebook,FACEBOOK_WELCOME,195.03,18520,457
2023-12-06,instagram,INSTAGRAM_WELCOME,374.76,5597,431
2023-12-06,email,EMAIL_WELCOME,103.05,4064,91
2023-12-07,google,GOOGLE_WELCOME,510.8,11435,705
2023-12-07,facebook,FACEBOOK_WELCOME,471.76,18195,848
2023-12-07,instagram,INSTAGRAM_WELCOME,58.17,,327
2023-12-07,email,EMAIL_WELCOME,23.93,1700,120
2023-12-08,google,GOOGLE_WELCOME,538.62,19816,967
2023-12-08,facebook,FACEBOOK_WELCOME,1013.88,17256,973
2023-12-08,instagram,INSTAGRAM_WELCOME,26.03,2014,54
2023-12-08,email,EMAIL_WELCOME,961.39,14058,989
2023-12-09,google,GOOGLE_WELCOME,115.74,12110,706
2023-12-09,facebook,FACEBOOK_WELCOME,352.43,6097,419
2023-12-09,instagram,INSTAGRAM_WELCOME,104.21,1899,109
2023-12-09,email,EMAIL_WELCOME,132.59,3567,166
2023-12-10,google,GOOGLE_WELCOME,131.1,9680,275
2023-12-10,facebook,FACEBOOK_WELCOME,45.03,3001,95
2023-12-10,instagram,INSTAGRAM_WELCOME,273.06,3855,241
2023-12-10,email,EMAIL_WELCOME,316.54,7002,266
2023-12-11,google,GOOGLE_WELCOME,872.19,17992,937
2023-12-11,facebook,FACEBOOK_WELCOME,768.53,15127,720
2023-12-11,instagram,INSTAGRAM_WELCOME,222.22,9249,323
2023-12-11,email,EMAIL_WELCOME,112.02,10115,118
2023-12-12,google,GOOGLE_WELCOME,1118.7,14500,1113
2023-12-12,facebook,FACEBOOK_WELCOME,451.39,10962,477
2023-12-12,instagram,INSTAGRAM_WELCOME,796.19,19580,1490
2023-12-12,email,EMAIL_WELCOME,118.56,5326,300
2023-12-13,google,GOOGLE_WELCOME,128.28,7328,437
2023-12-13,facebook,FACEBOOK_WELCOME,687.54,10471,575
2023-12-13,instagram,INSTAGRAM_WELCOME,96.69,12717,188
2023-12-13,email,EMAIL_WELCOME,98.54,13248,154
2023-12-14,google,GOOGLE_WELCOME,529.75,15931,949
2023-12-14,facebook,FACEBOOK_WELCOME,488.03,12189,586
2023-12-14,instagram,INSTAGRAM_WELCOME,103.77,4265,169
2023-12-14,email,EMAIL_WELCOME,34.33,3020,138
2023-12-15,google,GOOGLE_WELCOME,181.74,9893,716
2023-12-15,facebook,FACEBOOK_WELCOME,650.3,16212,600
2023-12-15,instagram,INSTAGRAM_WELCOME,496.51,16453,1098
2023-12-15,email,EMAIL_WELCOME,98.76,4608,218
2023-12-16,google,GOOGLE_WELCOME,57.22,1439,96
2023-12-16,facebook,FACEBOOK_WELCOME,60.45,1468,73
2023-12-16,instagram,INSTAGRAM_WELCOME,163.14,6680,261
2023-12-16,email,EMAIL_WELCOME,131.93,14061,569
2023-12-17,google,GOOGLE_WELCOME,246.46,8381,246
2023-12-17,facebook,FACEBOOK_WELCOME,79.55,4694,90
2023-12-17,instagram,INSTAGRAM_WELCOME,77.16,2871,209
2023-12-17,email,EMAIL_WELCOME,,14294,631
2023-12-18,google,GOOGLE_WELCOME,76.84,2864,94
2023-12-18,facebook,FACEBOOK_WELCOME,27.15,1381,73
2023-12-18,instagram,INSTAGRAM_WELCOME,599.33,13458,989
2023-12-18,email,EMAIL_WELCOME,21.56,2221,39
2023-12-19,google,GOOGLE_WELCOME,911.7,19099,972
2023-12-19,facebook,FACEBOOK_WELCOME,378.33,11472,400
2023-12-19,instagram,INSTAGRAM_WELCOME,281.85,9108,608
2023-12-19,email,EMAIL_WELCOME,704.04,18442,601
2023-12-20,google,GOOGLE_WELCOME,484.47,7325,499
2023-12-20,facebook,FACEBOOK_WELCOME,209.0,18500,702
2023-12-20,instagram,INSTAGRAM_WELCOME,178.64,10353,443
2023-12-20,email,EMAIL_WELCOME,693.87,12885,788
2023-12-21,google,GOOGLE_WELCOME,35.14,6987,142
2023-12-21,facebook,FACEBOOK_WELCOME,755.23,17442,744
2023-12-21,instagram,INSTAGRAM_WELCOME,53.23,9986,109
2023-12-21,email,EMAIL_WELCOME,33.72,3605,165
2023-12-22,google,GOOGLE_WELCOME,162.5,3773,228
2023-12-22,facebook,FACEBOOK_WELCOME,120.33,3262,106
2023-12-22,instagram,INSTAGRAM_WELCOME,,6097,330
2023-12-22,email,EMAIL_WELCOME,206.14,15445,259
2023-12-23,google,GOOGLE_WELCOME,97.79,4722,156
2023-12-23,facebook,FACEBOOK_WELCOME,6.59,575,11
2023-12-23,instagram,INSTAGRAM_WELCOME,43.92,2862,103
2023-12-23,email,EMAIL_WELCOME,10.55,2229,51
2023-12-24,google,GOOGLE_WELCOME,143.66,11481,846
2023-12-24,facebook,FACEBOOK_WELCOME,58.66,3631,60
2023-12-24,instagram,INSTAGRAM_WELCOME,80.15,10823,165
2023-12-24,email,EMAIL_WELCOME,223.49,13666,542
2023-12-25,google,GOOGLE_WELCOME,26.73,4977,146
2023-12-25,facebook,FACEBOOK_WELCOME,73.63,6535,369
2023-12-25,instagram,INSTAGRAM_WELCOME,37.74,2019,140
2023-12-25,email,EMAIL_WELCOME,128.44,19370,330
2023-12-26,google,GOOGLE_WELCOME,89.81,4325,284
2023-12-26,facebook,FACEBOOK_WELCOME,402.44,13991,805
2023-12-26,instagram,INSTAGRAM_WELCOME,,10263,540
2023-12-26,email,EMAIL_WELCOME,113.74,14570,342
2023-12-27,google,GOOGLE_WELCOME,218.65,8610,349
2023-12-27,facebook,FACEBOOK_WELCOME,186.37,8446,248
2023-12-27,instagram,INSTAGRAM_WELCOME,290.52,8103,283
2023-12-27,email,EMAIL_WELCOME,246.58,13747,494
2023-12-28,google,GOOGLE_WELCOME,551.67,13282,1025
2023-12-28,facebook,FACEBOOK_WELCOME,144.05,14149,553
2023-12-28,instagram,INSTAGRAM_WELCOME,842.26,13748,954
2023-12-28,email,EMAIL_WELCOME,393.88,9373,699
2023-12-29,google,GOOGLE_WELCOME,835.42,18889,956
2023-12-29,facebook,FACEBOOK_WELCOME,476.69,19393,942
2023-12-29,instagram,INSTAGRAM_WELCOME,454.71,13222,589
2023-12-29,email,EMAIL_WELCOME,963.06,15496,1091
2023-12-30,google,GOOGLE_WELCOME,95.52,7859,256
2023-12-30,facebook,FACEBOOK_WELCOME,299.63,14562,396
2023-12-30,instagram,INSTAGRAM_WELCOME,104.96,5320,163
2023-12-30,email,EMAIL_WELCOME,276.76,18403,1198
2023-12-31,google,GOOGLE_WELCOME,150.41,16887,267
2023-12-31,facebook,FACEBOOK_WELCOME,6.97,3396,40
2023-12-31,instagram,INSTAGRAM_WELCOME,897.27,15951,931
2023-12-31,email,EMAIL_WELCOME,1114.07,,963
